"license","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","lastupdate","datetaken","datetakengranularity","datetakenunknown","count_views","count_faves","count_comments","accuracy","context","place_id","woeid","geo_is_public","geo_is_contact","geo_is_friend","geo_is_family","url_sq","height_sq","width_sq","url_t","height_t","width_t","url_s","height_s","width_s","url_q","height_q","width_q","url_n","height_n","width_n","url_o","height_o","width_o","url_m","height_m","width_m","url_z","height_z","width_z","url_c","height_c","width_c","url_l","height_l","width_l","longitude","latitude","geometry","within","license_name","license_url"
0,6114601908,"51856692@N04","7377149625",6071,7,"P1000514",NA,NA,NA,2011-09-05 00:39:04,2011-09-12 02:37:04,2011-07-28 10:05:27,0,0,90,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/6071/6114601908_7377149625_s.jpg",75,75,"https://live.staticflickr.com/6071/6114601908_7377149625_t.jpg",65,100,"https://live.staticflickr.com/6071/6114601908_7377149625_m.jpg",157,240,"https://live.staticflickr.com/6071/6114601908_7377149625_q.jpg",150,150,"https://live.staticflickr.com/6071/6114601908_7377149625_n.jpg",209,320,"https://live.staticflickr.com/6071/6114601908_c5d7fd62c6_o.jpg",668,1024,"https://live.staticflickr.com/6071/6114601908_7377149625.jpg",326,500,"https://live.staticflickr.com/6071/6114601908_7377149625_z.jpg",418,640,"https://live.staticflickr.com/6071/6114601908_7377149625_c.jpg",522,800,"https://live.staticflickr.com/6071/6114601908_7377149625_b.jpg",668,1024,37.503204,11.51434,"c(37.503204, 11.51434)","1","All Rights Reserved","NA"
0,6114603594,"51856692@N04","1f88066a60",6203,7,"P1000516",NA,NA,NA,2011-09-05 00:39:40,2011-09-06 00:49:39,2011-07-28 10:18:06,0,0,93,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/6203/6114603594_1f88066a60_s.jpg",75,75,"https://live.staticflickr.com/6203/6114603594_1f88066a60_t.jpg",67,100,"https://live.staticflickr.com/6203/6114603594_1f88066a60_m.jpg",160,240,"https://live.staticflickr.com/6203/6114603594_1f88066a60_q.jpg",150,150,"https://live.staticflickr.com/6203/6114603594_1f88066a60_n.jpg",213,320,"https://live.staticflickr.com/6203/6114603594_025dc862bb_o.jpg",681,1024,"https://live.staticflickr.com/6203/6114603594_1f88066a60.jpg",333,500,"https://live.staticflickr.com/6203/6114603594_1f88066a60_z.jpg",426,640,"https://live.staticflickr.com/6203/6114603594_1f88066a60_c.jpg",532,800,"https://live.staticflickr.com/6203/6114603594_1f88066a60_b.jpg",681,1024,37.577362,11.504248,"c(37.577362, 11.504248)","1","All Rights Reserved","NA"
0,6114065969,"51856692@N04","5b1b6568e6",6205,7,"P1000554",NA,NA,NA,2011-09-05 00:42:50,2011-09-12 02:37:11,2011-07-29 09:18:21,0,0,108,0,0,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6_s.jpg",75,75,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6_t.jpg",75,100,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6_m.jpg",180,240,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6_q.jpg",150,150,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6_n.jpg",240,320,"https://live.staticflickr.com/6205/6114065969_014b9ae664_o.jpg",769,1024,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6.jpg",375,500,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6_z.jpg",481,640,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6_c.jpg",601,800,"https://live.staticflickr.com/6205/6114065969_5b1b6568e6_b.jpg",769,1024,37.437744,12.28186,"c(37.437744, 12.28186)","1","All Rights Reserved","NA"
0,6114067635,"51856692@N04","d64041cbca",6081,7,"P1050705",NA,NA,NA,2011-09-05 00:43:29,2014-04-22 22:21:22,2011-07-30 06:22:38,0,0,144,0,0,16,0,"T8FboZZQUbs31B1i",1313099,NA,NA,NA,NA,"https://live.staticflickr.com/6081/6114067635_d64041cbca_s.jpg",75,75,"https://live.staticflickr.com/6081/6114067635_d64041cbca_t.jpg",75,100,"https://live.staticflickr.com/6081/6114067635_d64041cbca_m.jpg",180,240,"https://live.staticflickr.com/6081/6114067635_d64041cbca_q.jpg",150,150,"https://live.staticflickr.com/6081/6114067635_d64041cbca_n.jpg",240,320,"https://live.staticflickr.com/6081/6114067635_3735265a27_o.jpg",768,1024,"https://live.staticflickr.com/6081/6114067635_d64041cbca.jpg",375,500,"https://live.staticflickr.com/6081/6114067635_d64041cbca_z.jpg",480,640,"https://live.staticflickr.com/6081/6114067635_d64041cbca_c.jpg",600,800,"https://live.staticflickr.com/6081/6114067635_d64041cbca_b.jpg",768,1024,37.781066,12.122578,"c(37.781066, 12.122578)","1","All Rights Reserved","NA"
0,6289831516,"42059773@N04","372accdfd1",6102,7,"Ura Kidane Mihret monastery, Lake Tana",NA,NA,NA,2011-10-28 19:58:53,2019-04-09 19:25:47,2011-10-14 09:23:31,0,0,720,1,0,16,0,"xuR79C5QUbhRRhLm",1320989,NA,NA,NA,NA,"https://live.staticflickr.com/6102/6289831516_372accdfd1_s.jpg",75,75,"https://live.staticflickr.com/6102/6289831516_372accdfd1_t.jpg",100,75,"https://live.staticflickr.com/6102/6289831516_372accdfd1_m.jpg",240,180,"https://live.staticflickr.com/6102/6289831516_372accdfd1_q.jpg",150,150,"https://live.staticflickr.com/6102/6289831516_372accdfd1_n.jpg",320,240,"https://live.staticflickr.com/6102/6289831516_6bfc700f76_o.jpg",1024,768,"https://live.staticflickr.com/6102/6289831516_372accdfd1.jpg",500,375,"https://live.staticflickr.com/6102/6289831516_372accdfd1_z.jpg",640,480,"https://live.staticflickr.com/6102/6289831516_372accdfd1_c.jpg",800,600,"https://live.staticflickr.com/6102/6289831516_372accdfd1_b.jpg",1024,768,37.3413,11.694894,"c(37.3413, 11.694894)","1","All Rights Reserved","NA"
0,6287168038,"42059773@N04","8cd2d582bf",6091,7,"Teff Fields, near Gondar",NA,NA,NA,2011-10-27 20:27:23,2017-03-25 16:33:26,2011-10-15 09:22:25,0,0,789,1,0,16,0,"Xj49UyNQUbvUMpip",1314225,NA,NA,NA,NA,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf_s.jpg",75,75,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf_t.jpg",100,75,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf_m.jpg",240,180,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf_q.jpg",150,150,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf_n.jpg",320,240,"https://live.staticflickr.com/6091/6287168038_d62baedde3_o.jpg",1024,768,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf.jpg",500,375,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf_z.jpg",640,480,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf_c.jpg",800,600,"https://live.staticflickr.com/6091/6287168038_8cd2d582bf_b.jpg",1024,768,37.631972,12.227558,"c(37.631972, 12.227558)","1","All Rights Reserved","NA"
0,6475632681,"34825263@N00","667c711002",7030,8,"The Baptism of Christ, Kebran 1 Gospels, Kebran, Ethiopa",NA,NA,NA,2011-12-08 07:04:27,2020-05-26 01:23:36,2011-11-29 07:59:10,0,0,3257,4,0,16,0,"8euRJMtUVLoGC2rkcA",56013541,NA,NA,NA,NA,"https://live.staticflickr.com/7030/6475632681_667c711002_s.jpg",75,75,"https://live.staticflickr.com/7030/6475632681_667c711002_t.jpg",67,100,"https://live.staticflickr.com/7030/6475632681_667c711002_m.jpg",160,240,"https://live.staticflickr.com/7030/6475632681_667c711002_q.jpg",150,150,"https://live.staticflickr.com/7030/6475632681_667c711002_n.jpg",213,320,NA,NA,NA,"https://live.staticflickr.com/7030/6475632681_667c711002.jpg",333,500,"https://live.staticflickr.com/7030/6475632681_667c711002_z.jpg",427,640,"https://live.staticflickr.com/7030/6475632681_667c711002_c.jpg",533,800,"https://live.staticflickr.com/7030/6475632681_667c711002_b.jpg",682,1024,37.364845,11.6519,"c(37.364845, 11.6519)","1","All Rights Reserved","NA"
0,6475636853,"34825263@N00","cb0d945cc9",7145,8,"Evangelist Portrait of John and the Beginning of the Gospel of John, Kebran 1 Gospels, Kebran Gabriel Church, Lake Tana, Ethiopia",NA,NA,NA,2011-12-08 07:05:57,2018-08-01 16:01:18,2011-11-29 08:31:24,0,0,3226,7,3,16,0,"8euRJMtUVLoGC2rkcA",56013541,NA,NA,NA,NA,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9_s.jpg",75,75,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9_t.jpg",67,100,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9_m.jpg",160,240,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9_q.jpg",150,150,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9_n.jpg",213,320,NA,NA,NA,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9.jpg",333,500,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9_z.jpg",427,640,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9_c.jpg",533,800,"https://live.staticflickr.com/7145/6475636853_cb0d945cc9_b.jpg",682,1024,37.364501,11.651647,"c(37.364501, 11.651647)","1","All Rights Reserved","NA"
0,6006463882,"56587123@N07","fdc8ddfc2d",6149,7,"Boy playing bamboo flute. Suspended bridge on Alata river. Blue Nile falls, Ethiopia",NA,NA,NA,2011-08-03 20:03:28,2011-08-09 16:02:13,2011-04-21 14:05:14,0,0,920,1,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d_s.jpg",75,75,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d_t.jpg",63,100,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d_m.jpg",152,240,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d_q.jpg",150,150,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d_n.jpg",203,320,NA,NA,NA,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d.jpg",317,500,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d_z.jpg",406,640,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d_c.jpg",508,800,"https://live.staticflickr.com/6149/6006463882_fdc8ddfc2d_b.jpg",650,1024,37.395315,11.552184,"c(37.395315, 11.552184)","1","All Rights Reserved","NA"
0,6114070851,"51856692@N04","10b687014b",6089,7,"P1050712",NA,NA,NA,2011-09-05 00:44:45,2014-06-06 22:49:42,2011-07-30 06:26:38,0,0,130,0,0,16,0,"T8FboZZQUbs31B1i",1313099,NA,NA,NA,NA,"https://live.staticflickr.com/6089/6114070851_10b687014b_s.jpg",75,75,"https://live.staticflickr.com/6089/6114070851_10b687014b_t.jpg",74,100,"https://live.staticflickr.com/6089/6114070851_10b687014b_m.jpg",177,240,"https://live.staticflickr.com/6089/6114070851_10b687014b_q.jpg",150,150,"https://live.staticflickr.com/6089/6114070851_10b687014b_n.jpg",237,320,"https://live.staticflickr.com/6089/6114070851_084535e1f6_o.jpg",757,1024,"https://live.staticflickr.com/6089/6114070851_10b687014b.jpg",370,500,"https://live.staticflickr.com/6089/6114070851_10b687014b_z.jpg",473,640,"https://live.staticflickr.com/6089/6114070851_10b687014b_c.jpg",591,800,"https://live.staticflickr.com/6089/6114070851_10b687014b_b.jpg",757,1024,37.78244,12.112284,"c(37.78244, 12.112284)","1","All Rights Reserved","NA"
